min_ws,max_ws,rss
4395008,7682043904,7692984320
4399104,7692984320,7698264064
4403200,7698264064,7707480064
4407296,7707480064,7714312192
4411392,7714312192,7722557440
4415488,7722557440,7730348032
4419584,7730348032,7735250944
4423680,7735250944,7742472192
4427776,7742472192,7749955584
4431872,7749955584,7755849728
4435968,7755849728,7760130048
4440064,7760130048,7763496960
4444160,7763496960,7777001472
4448256,7777001472,7791681536
4452352,7791681536,7797415936
4456448,7797415936,7805358080
4460544,7805358080,7822155776
4464640,7822155776,7824744448
4468736,7824744448,7829291008
4472832,7829291008,7841857536
4476928,7841857536,7848755200
4481024,7848755200,7853379584
4485120,7853379584,7862865920
4489216,7862865920,7867510784
4493312,7867510784,7875723264
4497408,7875723264,7880826880
4501504,7880826880,7882735616
4505600,7882735616,7887945728
4509696,7887945728,7892291584
4513792,7892291584,7896248320
4517888,7896248320,7898902528
4521984,7898902528,7908421632
4526080,7908421632,7919988736
4530176,7919988736,7932764160
4534272,7932764160,7949385728
4538368,7949385728,7952683008
4542464,7952683008,7966625792
4546560,7966625792,7981686784
4550656,7981686784,7999414272
4554752,7999414272,8003465216
4558848,8003465216,8011751424
4562944,8011751424,8019505152
4567040,8019505152,8040333312
4571136,8040333312,8047366144
4575232,8047366144,8053809152
4579328,8053809152,8063651840
4583424,8063651840,8090099712
4587520,8090099712,8092958720
4591616,8092958720,8095526912
4595712,8095526912,8099082240
4599808,8099082240,8106217472
4603904,8106217472,8109793280
4608000,8109793280,8115957760
4612096,8115957760,8125816832
4616192,8125816832,8131100672
4620288,8131100672,8137617408
4624384,8137617408,8143372288
4628480,8143372288,8158892032
4632576,8158892032,8167096320
4636672,8167096320,8169598976
4640768,8169598976,8184516608
4644864,8184516608,8194121728
4648960,8194121728,8199098368
4653056,8199098368,8204148736
4657152,8204148736,8207609856
4661248,8207609856,8213483520
4665344,8213483520,8218877952
4669440,8218877952,8221315072
4673536,8221315072,8225095680
4677632,8225095680,8227950592
4681728,8227950592,8238166016
4685824,8238166016,8239226880
4689920,8239226880,8247042048
4694016,8247042048,8256671744
4698112,8256671744,8265777152
4702208,8265777152,8288301056
4706304,8288301056,8293707776
4710400,8293707776,8318918656
4714496,8318918656,8322760704
4718592,8322760704,8327528448
4722688,8327528448,8333144064
4726784,8333144064,8339619840
4730880,8339619840,8345935872
4734976,8345935872,8351547392
4739072,8351547392,8357302272
4743168,8357302272,8373874688
4747264,8373874688,8376549376
4751360,8376549376,8379998208
4755456,8379998208,8383770624
4759552,8383770624,8393064448
4763648,8393064448,8404357120
4767744,8404357120,8417701888
4771840,8417701888,8429355008
4775936,8429355008,8439574528
4780032,8439574528,8442957824
4784128,8442957824,8448876544
4788224,8448876544,8464240640
4792320,8464240640,8472244224
4796416,8472244224,8487776256
4800512,8487776256,8496783360
4804608,8496783360,8500670464
4808704,8500670464,8514478080
4812800,8514478080,8525537280
4816896,8525537280,8528629760
4820992,8528629760,8540151808
4825088,8540151808,8556638208
4829184,8556638208,8565768192
4833280,8565768192,8569966592
4837376,8569966592,8574169088
4841472,8574169088,8575598592
4845568,8575598592,8586174464
4849664,8586174464,8593272832
4853760,8593272832,8599781376
4857856,8599781376,8609222656
4861952,8609222656,8622370816
4866048,8622370816,8638353408
4870144,8638353408,8647364608
4874240,8647364608,8650854400
4878336,8650854400,8653131776
4882432,8653131776,8658915328
4886528,8658915328,8663007232
4890624,8663007232,8666451968
4894720,8666451968,8673193984
4898816,8673193984,8684298240
4902912,8684298240,8693010432
4907008,8693010432,8699138048
4911104,8699138048,8704262144
4915200,8704262144,8709685248
4919296,8709685248,8723529728
4923392,8723529728,8727859200
4927488,8727859200,8730828800
4931584,8730828800,8735453184
4935680,8735453184,8740806656
4939776,8740806656,8745811968
4943872,8745811968,8755101696
4947968,8755101696,8766529536
4952064,8766529536,8779608064
4956160,8779608064,8784732160
4960256,8784732160,8792158208
4964352,8792158208,8796356608
4968448,8796356608,8801886208
4972544,8801886208,8805441536
4976640,8805441536,8826036224
4980736,8826036224,8831762432
4984832,8831762432,8843710464
4988928,8843710464,8857260032
4993024,8857260032,8861184000
4997120,8861184000,8870514688
5001216,8870514688,8878067712
5005312,8878067712,8887046144
5009408,8887046144,8890490880
5013504,8890490880,8898613248
5017600,8898613248,8902500352
5021696,8902500352,8912945152
5025792,8912945152,8921493504
5029888,8921493504,8925982720
5033984,8925982720,8940662784
5038080,8940662784,8954494976
5042176,8954494976,8959827968
5046272,8959827968,8963297280
5050368,8963297280,8976076800
5054464,8976076800,8979255296
5058560,8979255296,8986386432
5062656,8986386432,8991391744
5066752,8991391744,9007378432
5070848,9007378432,9011716096
5074944,9011716096,9013891072
5079040,9013891072,9018548224
5083136,9018548224,9026097152
5087232,9026097152,9039302656
5091328,9039302656,9043693568
5095424,9043693568,9053159424
5099520,9053159424,9062420480
5103616,9062420480,9065627648
5107712,9065627648,9069740032
5111808,9069740032,9072492544
5115904,9072492544,9080639488
5120000,9080639488,9088970752
5124096,9088970752,9092771840
5128192,9092771840,9099358208
5132288,9099358208,9122480128
5136384,9122480128,9138958336
5140480,9138958336,9143271424
5144576,9143271424,9146597376
5148672,9146597376,9151893504
5152768,9151893504,9163186176
5156864,9163186176,9169924096
5160960,9169924096,9174085632
5165056,9174085632,9176182784
5169152,9176182784,9178316800
5173248,9178316800,9188265984
5177344,9188265984,9194409984
5181440,9194409984,9200672768
5185536,9200672768,9210634240
5189632,9210634240,9214795776
5193728,9214795776,9217470464
5197824,9217470464,9230172160
5201920,9230172160,9247211520
5206016,9247211520,9252126720
5210112,9252126720,9257955328
5214208,9257955328,9282285568
5218304,9282285568,9288454144
5222400,9288454144,9293639680
5226496,9293639680,9295757312
5230592,9295757312,9297932288
5234688,9297932288,9302499328
5238784,9302499328,9306251264
5242880,9306251264,9329504256
5246976,9329504256,9336696832
5251072,9336696832,9342218240
5255168,9342218240,9345941504
5259264,9345941504,9353469952
5263360,9353469952,9359622144
5267456,9359622144,9363357696
5271552,9363357696,9380810752
5275648,9380810752,9389625344
5279744,9389625344,9398476800
5283840,9398476800,9410297856
5287936,9410297856,9417584640
5292032,9417584640,9433882624
5296128,9433882624,9444175872
5300224,9444175872,9446834176
5304320,9446834176,9458466816
5308416,9458466816,9469788160
5312512,9469788160,9476689920
5316608,9476689920,9481367552
5320704,9481367552,9486225408
5324800,9486225408,9488482304
5328896,9488482304,9492758528
5332992,9492758528,9498836992
5337088,9498836992,9512898560
5341184,9512898560,9519915008
5345280,9519915008,9527324672
5349376,9527324672,9542524928
5353472,9542524928,9548238848
5357568,9548238848,9567752192
5361664,9567752192,9572356096
5365760,9572356096,9578614784
5369856,9578614784,9586974720
5373952,9586974720,9595273216
5378048,9595273216,9597423616
5382144,9597423616,9602482176
5386240,9602482176,9607499776
5390336,9607499776,9618202624
5394432,9618202624,9633710080
5398528,9633710080,9640390656
5402624,9640390656,9647218688
5406720,9647218688,9651560448
5410816,9651560448,9658134528
5414912,9658134528,9664622592
5419008,9664622592,9673363456
5423104,9673363456,9679392768
5427200,9679392768,9682763776
5431296,9682763776,9692823552
5435392,9692823552,9697890304
5439488,9697890304,9704914944
5443584,9704914944,9689518080
5447680,9689518080,9706762240
5451776,9706762240,9716191232
5455872,9716191232,9728376832
5459968,9728376832,9737527296
5464064,9737527296,9740988416
5468160,9740988416,9744822272
5472256,9744822272,9759203328
5476352,9759203328,9767878656
5480448,9767878656,9769680896
5484544,9769680896,9775915008
5488640,9775915008,9778929664
5492736,9778929664,9782366208
5496832,9782366208,9784217600
5500928,9784217600,9790550016
5505024,9790550016,9811181568
5509120,9811181568,9819693056
5513216,9819693056,9823965184
5517312,9823965184,9826918400
5521408,9826918400,9848471552
5525504,9848471552,9857589248
5529600,9857589248,9861013504
5533696,9861013504,9868787712
5537792,9868787712,9879052288
5541888,9879052288,9888591872
5545984,9888591872,9894318080
5550080,9894318080,9914380288
5554176,9914380288,9920110592
5558272,9920110592,9925005312
5562368,9925005312,9932341248
5566464,9932341248,9948418048
5570560,9948418048,9951518720
5574656,9951518720,9957826560
5578752,9957826560,9962393600
5582848,9962393600,9969029120
5586944,9969029120,9978085376
5591040,9978085376,9982464000
5595136,9982464000,9989128192
5599232,9989128192,9994555392
5603328,9994555392,10001154048
5607424,10001154048,10005614592
5611520,10005614592,10009878528
5615616,10009878528,10015621120
5619712,10015621120,10023219200
5623808,10023219200,10029920256
5627904,10029920256,10041544704
5632000,10041544704,10043514880
5636096,10043514880,10051620864
5640192,10051620864,10058457088
5644288,10058457088,10081202176
5648384,10081202176,10097135616
5652480,10097135616,10104811520
5656576,10104811520,10118213632
5660672,10118213632,10142433280
5664768,10142433280,10147762176
5668864,10147762176,10154090496
5672960,10154090496,10157993984
5677056,10157993984,10161803264
5681152,10161803264,10168881152
5685248,10168881152,10170609664
5689344,10170609664,10176036864
5693440,10176036864,10189025280
5697536,10189025280,10194620416
5701632,10194620416,10206158848
5705728,10206158848,10213564416
5709824,10213564416,10220503040
5713920,10220503040,10228867072
5718016,10228867072,10233864192
5722112,10233864192,10237485056
5726208,10237485056,10244435968
5730304,10244435968,10249920512
5734400,10249920512,10258780160
5738496,10258780160,10271584256
5742592,10271584256,10276491264
5746688,10276491264,10282049536
5750784,10282049536,10288869376
5754880,10288869376,10294501376
5758976,10294501376,10297307136
5763072,10297307136,10307719168
5767168,10307719168,10310520832
5771264,10310520832,10316656640
5775360,10316656640,10330378240
5779456,10330378240,10333315072
5783552,10333315072,10338758656
5787648,10338758656,10344513536
5791744,10344513536,10352283648
5795840,10352283648,10362085376
5799936,10362085376,10370355200
5804032,10370355200,10391224320
5808128,10391224320,10399141888
5812224,10399141888,10408058880
5816320,10408058880,10410622976
5820416,10410622976,10420613120
5824512,10420613120,10427072512
5828608,10427072512,10435190784
5832704,10435190784,10438041600
5836800,10438041600,10448175104
5840896,10448175104,10460213248
5844992,10460213248,10464526336
5849088,10464526336,10465120256
5853184,10465120256,10471755776
5857280,10471755776,10482143232
5861376,10482143232,10487312384
5865472,10487312384,10492223488
5869568,10492223488,10500124672
5873664,10500124672,10510319616
5877760,10510319616,10517991424
5881856,10517991424,10526625792
5885952,10526625792,10529189888
5890048,10529189888,10537308160
5894144,10537308160,10544254976
5898240,10544254976,10546483200
5902336,10546483200,10549456896
5906432,10549456896,10558447616
5910528,10558447616,10581749760
5914624,10581749760,10587754496
5918720,10587754496,10593812480
5922816,10593812480,10604457984
5926912,10604457984,10611625984
5931008,10611625984,10622021632
5935104,10622021632,10627653632
5939200,10627653632,10629423104
5943296,10629423104,10634539008
5947392,10634539008,10641547264
5951488,10641547264,10646695936
5955584,10646695936,10660421632
5959680,10660421632,10662518784
5963776,10662518784,10664697856
5967872,10664697856,10669944832
5971968,10669944832,10686754816
5976064,10686754816,10691944448
5980160,10691944448,10694393856
5984256,10694393856,10696597504
5988352,10696597504,10699960320
5992448,10699960320,10707091456
5996544,10707091456,10714116096
6000640,10714116096,10716045312
6004736,10716045312,10720735232
6008832,10720735232,10729558016
6012928,10729558016,10741436416
6017024,10741436416,10744430592
6021120,10744430592,10759725056
6025216,10759725056,10777894912
6029312,10777894912,10792161280
6033408,10792161280,10802659328
6037504,10802659328,10806882304
6041600,10806882304,10820321280
6045696,10820321280,10829697024
6049792,10829697024,10844061696
6053888,10844061696,10851221504
6057984,10851221504,10852843520
6062080,10852843520,10860535808
6066176,10860535808,10866855936
6070272,10866855936,10870865920
6074368,10870865920,10874003456
6078464,10874003456,10878738432
6082560,10878738432,10884296704
6086656,10884296704,10887348224
6090752,10887348224,10891403264
6094848,10891403264,10894012416
6098944,10894012416,10903842816
6103040,10903842816,10905710592
6107136,10905710592,10915205120
6111232,10915205120,10930823168
6115328,10930823168,10939707392
6119424,10939707392,10952876032
6123520,10952876032,10957471744
6127616,10957471744,10964271104
6131712,10964271104,10975916032
6135808,10975916032,10991644672
6139904,10991644672,11002044416
6144000,11002044416,11006177280
6148096,11006177280,11013943296
6152192,11013943296,11017998336
6156288,11017998336,11022458880
6160384,11022458880,11028905984
6164480,11028905984,11035287552
6168576,11035287552,11045425152
6172672,11045425152,11052339200
6176768,11052339200,11057790976
6180864,11057790976,11069968384
6184960,11069968384,11073601536
6189056,11073601536,11087740928
6193152,11087740928,11091062784
6197248,11091062784,11108892672
6201344,11108892672,11120902144
6205440,11120902144,11128958976
6209536,11128958976,11142545408
6213632,11142545408,11153657856
6217728,11153657856,11166031872
6221824,11166031872,11174805504
6225920,11174805504,11182231552
6230016,11182231552,11186814976
6234112,11186814976,11193589760
6238208,11193589760,11196911616
6242304,11196911616,11201630208
6246400,11201630208,11208327168
6250496,11208327168,11217264640
6254592,11217264640,11221188608
6258688,11221188608,11230076928
6262784,11230076928,11234639872
6266880,11234639872,11238547456
6270976,11238547456,11240841216
6275072,11240841216,11249995776
6279168,11249995776,11253129216
6283264,11253129216,11258617856
6287360,11258617856,11269689344
6291456,11269689344,11282104320
6295552,11282104320,11292254208
6299648,11292254208,11303911424
6303744,11303911424,11313717248
6307840,11313717248,11325341696
6311936,11325341696,11340222464
6316032,11340222464,11342348288
6320128,11342348288,11356782592
6324224,11356782592,11362467840
6328320,11362467840,11368529920
6332416,11368529920,11380408320
6336512,11380408320,11388104704
6340608,11388104704,11395727360
6344704,11395727360,11404972032
6348800,11404972032,11411853312
6352896,11411853312,11422568448
6356992,11422568448,11427848192
6361088,11427848192,11436466176
6365184,11436466176,11443544064
6369280,11443544064,11451297792
6373376,11451297792,11457810432
6377472,11457810432,11461267456
6381568,11461267456,11472453632
6385664,11472453632,11479494656
6389760,11479494656,11491975168
6393856,11491975168,11497037824
6397952,11497037824,11504988160
6402048,11504988160,11515142144
6406144,11515142144,11524485120
6410240,11524485120,11536699392
6414336,11536699392,11538558976
6418432,11538558976,11546476544
6422528,11546476544,11554004992
6426624,11554004992,11566178304
6430720,11566178304,11578335232
6434816,11578335232,11580559360
6438912,11580559360,11586224128
6443008,11586224128,11589488640
6447104,11589488640,11594653696
6451200,11594653696,11611684864
6455296,11611684864,11622301696
6459392,11622301696,11626811392
6463488,11626811392,11644403712
6467584,11644403712,11645702144
6471680,11645702144,11659194368
6475776,11659194368,11668832256
6479872,11668832256,11679830016
6483968,11679830016,11695284224
6488064,11695284224,11698900992
6492160,11698900992,11703717888
6496256,11703717888,11705409536
6500352,11705409536,11706695680
6504448,11706695680,11717861376
6508544,11717861376,11723620352
6512640,11723620352,11729944576
6516736,11729944576,11740479488
6520832,11740479488,11744071680
6524928,11744071680,11749720064
6529024,11749720064,11751579648
6533120,11751579648,11764211712
6537216,11764211712,11773018112
6541312,11773018112,11774644224
6545408,11774644224,11779411968
6549504,11779411968,11787411456
6553600,11787411456,11795091456
6557696,11795091456,11807281152
6561792,11807281152,11811151872
6565888,11811151872,11815088128
6569984,11815088128,11818946560
6574080,11818946560,11825139712
6578176,11825139712,11813310464
6582272,11813310464,11817234432
6586368,11817234432,11830759424
6590464,11830759424,11840745472
6594560,11840745472,11856367616
6598656,11856367616,11864555520
6602752,11864555520,11870633984
6606848,11870633984,11889979392
6610944,11889979392,11899797504
6615040,11899797504,11906236416
6619136,11906236416,11913334784
6623232,11913334784,11917365248
6627328,11917365248,11930738688
6631424,11930738688,11950309376
6635520,11950309376,11959574528
6639616,11959574528,11960770560
6643712,11960770560,11975278592
6647808,11975278592,11978620928
6651904,11978620928,11986411520
6656000,11986411520,11988885504
6660096,11988885504,12001546240
6664192,12001546240,12004614144
6668288,12004614144,12006154240
6672384,12006154240,12015714304
6676480,12015714304,12019384320
6680576,12019384320,12022480896
6684672,12022480896,12036128768
6688768,12036128768,12045017088
6692864,12045017088,12053651456
6696960,12053651456,12058222592
6701056,12058222592,12076941312
6705152,12076941312,12082057216
6709248,12082057216,12093947904
6713344,12093947904,12096483328
6717440,12096483328,12097961984
6721536,12097961984,12102701056
6725632,12102701056,12109340672
6729728,12109340672,12112302080
6733824,12112302080,12118462464
6737920,12118462464,12125515776
6742016,12125515776,12134486016
6746112,12134486016,12137902080
6750208,12137902080,12140732416
6754304,12140732416,12148047872
6758400,12148047872,12174573568
6762496,12174573568,12177133568
6766592,12177133568,12183490560
6770688,12183490560,12192251904
6774784,12192251904,12199084032
6778880,12199084032,12211073024
6782976,12211073024,12216225792
6787072,12216225792,12221751296
6791168,12221751296,12224753664
6795264,12224753664,12233203712
6799360,12233203712,12243095552
6803456,12243095552,12248186880
6807552,12248186880,12254625792
6811648,12254625792,12260716544
6815744,12260716544,12270665728
6819840,12270665728,12277039104
6823936,12277039104,12281024512
6828032,12281024512,12288016384
6832128,12288016384,12301402112
6836224,12301402112,12311265280
6840320,12311265280,12326334464
6844416,12326334464,12337803264
6848512,12337803264,12340994048
6852608,12340994048,12345303040
6856704,12345303040,12350742528
6860800,12350742528,12354392064
6864896,12354392064,12368003072
6868992,12368003072,12382617600
6873088,12382617600,12390154240
6877184,12390154240,12392804352
6881280,12392804352,12403556352
6885376,12403556352,12413566976
6889472,12413566976,12424572928
6893568,12424572928,12424900608
6897664,12424900608,12432728064
6901760,12432728064,12440596480
6905856,12440596480,12449202176
6909952,12449202176,12462829568
6914048,12462829568,12464717824
6918144,12464717824,12471472128
6922240,12471472128,12476407808
6926336,12476407808,12479201280
6930432,12479201280,12485095424
6934528,12485095424,12494016512
6938624,12494016512,12495302656
6942720,12495302656,12506550272
6946816,12506550272,12510339072
6950912,12510339072,12519178240
6955008,12519178240,12522360832
6959104,12522360832,12528222208
6963200,12528222208,12533850112
6967296,12533850112,12540092416
6971392,12540092416,12549873664
6975488,12549873664,12562632704
6979584,12562632704,12567519232
6983680,12567519232,12572073984
6987776,12572073984,12577861632
6991872,12577861632,12582662144
6995968,12582662144,12588331008
7000064,12588331008,12594667520
7004160,12594667520,12596973568
7008256,12596973568,12599336960
7012352,12599336960,12612689920
7016448,12612689920,12616577024
7020544,12616577024,12622123008
7024640,12622123008,12625989632
7028736,12625989632,12634918912
7032832,12634918912,12637298688
7036928,12637298688,12646182912
7041024,12646182912,12650860544
7045120,12650860544,12655468544
7049216,12655468544,12661575680
7053312,12661575680,12668219392
7057408,12668219392,12672258048
7061504,12672258048,12690157568
7065600,12690157568,12691976192
7069696,12691976192,12703780864
7073792,12703780864,12704858112
7077888,12704858112,12715671552
7081984,12715671552,12720119808
7086080,12720119808,12721786880
7090176,12721786880,12722737152
7094272,12722737152,12726231040
7098368,12726231040,12731817984
7102464,12731817984,12735176704
7106560,12735176704,12746825728
7110656,12746825728,12760473600
7114752,12760473600,12763693056
7118848,12763693056,12778926080
7122944,12778926080,12786196480
7127040,12786196480,12802613248
7131136,12802613248,12805365760
7135232,12805365760,12813852672
7139328,12813852672,12818612224
7143424,12818612224,12821536768
7147520,12821536768,12834287616
7151616,12834287616,12838637568
7155712,12838637568,12850778112
7159808,12850778112,12862111744
7163904,12862111744,12863098880
7168000,12863098880,12878483456
7172096,12878483456,12885536768
7176192,12885536768,12889890816
7180288,12889890816,12895485952
7184384,12895485952,12902748160
7188480,12902748160,12913250304
7192576,12913250304,12915769344
7196672,12915769344,12927623168
7200768,12927623168,12938854400
7204864,12938854400,12943183872
7208960,12943183872,12946378752
7213056,12946378752,12948287488
7217152,12948287488,12949311488
7221248,12949311488,12960432128
7225344,12960432128,12970684416
7229440,12970684416,12992483328
7233536,12992483328,12997787648
7237632,12997787648,12999397376
7241728,12999397376,13003247616
7245824,13003247616,13012410368
7249920,13012410368,13025308672
7254016,13025308672,13032062976
7258112,13032062976,13035741184
7262208,13035741184,13040943104
7266304,13040943104,13044609024
7270400,13044609024,13058125824
7274496,13058125824,13064146944
7278592,13064146944,13065572352
7282688,13065572352,13069012992
7286784,13069012992,13081419776
7290880,13081419776,13090418688
7294976,13090418688,13096062976
7299072,13096062976,13104009216
7303168,13104009216,13106814976
7307264,13106814976,13109092352
7311360,13109092352,13111742464
7315456,13111742464,13120077824
7319552,13120077824,13122646016
7323648,13122646016,13127622656
7327744,13127622656,13141221376
7331840,13141221376,13144944640
7335936,13144944640,13153062912
7340032,13153062912,13164158976
7344128,13164158976,13167779840
7348224,13167779840,13178773504
7352320,13178773504,13184032768
7356416,13184032768,13187510272
7360512,13187510272,13189292032
7364608,13189292032,13195022336
7368704,13195022336,13200605184
7372800,13200605184,13213896704
7376896,13213896704,13216059392
7380992,13216059392,13225500672
7385088,13225500672,13244596224
7389184,13244596224,13258010624
7393280,13258010624,13265485824
7397376,13265485824,13271838720
7401472,13271838720,13280251904
7405568,13280251904,13291290624
7409664,13291290624,13307301888
7413760,13307301888,13316235264
7417856,13316235264,13322887168
7421952,13322887168,13328207872
7426048,13328207872,13334847488
7430144,13334847488,13312901120
7434240,13312901120,13321629696
7438336,13321629696,13332676608
7442432,13332676608,13338054656
7446528,13338054656,13351088128
7450624,13351088128,13357629440
7454720,13357629440,13359353856
7458816,13359353856,13367398400
7462912,13367398400,13371600896
7467008,13371600896,13372887040
7471104,13372887040,13391306752
7475200,13391306752,13395722240
7479296,13395722240,13411987456
7483392,13411987456,13419139072
7487488,13419139072,13433769984
7491584,13433769984,13447405568
7495680,13447405568,13455101952
7499776,13455101952,13460176896
7503872,13460176896,13470097408
7507968,13470097408,13484355584
7512064,13484355584,13492658176
7516160,13492658176,13505884160
7520256,13505884160,13509615616
7524352,13509615616,13522497536
7528448,13522497536,13534937088
7532544,13534937088,13545205760
7536640,13545205760,13552869376
7540736,13552869376,13560180736
7544832,13560180736,13564104704
7548928,13564104704,13566685184
7553024,13566685184,13572284416
7557120,13572284416,13577420800
7561216,13577420800,13585797120
7565312,13585797120,13589495808
7569408,13589495808,13593415680
7573504,13593415680,13595873280
7577600,13595873280,13602410496
7581696,13602410496,13609271296
7585792,13609271296,13614485504
7589888,13614485504,13620269056
7593984,13620269056,13640716288
7598080,13640716288,13645225984
7602176,13645225984,13652107264
7606272,13652107264,13658673152
7610368,13658673152,13670330368
7614464,13670330368,13672816640
7618560,13672816640,13685534720
7622656,13685534720,13691187200
7626752,13691187200,13699309568
7630848,13699309568,13705003008
7634944,13705003008,13712076800
7639040,13712076800,13722173440
7643136,13722173440,13736538112
7647232,13736538112,13748838400
7651328,13748838400,13752950784
7655424,13752950784,13759692800
7659520,13759692800,13767073792
7663616,13767073792,13780041728
7667712,13780041728,13784739840
7671808,13784739840,13789949952
7675904,13789949952,13816459264
7680000,13816459264,13830963200
7684096,13830963200,13833781248
7688192,13833781248,13835821056
7692288,13835821056,13852745728
7696384,13852745728,13858570240
7700480,13858570240,13863800832
7704576,13863800832,13877280768
7708672,13877280768,13879386112
7712768,13879386112,13883359232
7716864,13883359232,13887971328
7720960,13887971328,13891493888
7725056,13891493888,13909618688
7729152,13909618688,13917982720
7733248,13917982720,13935120384
7737344,13935120384,13939539968
7741440,13939539968,13949902848
7745536,13949902848,13956096000
7749632,13956096000,13964787712
7753728,13964787712,13979611136
7757824,13979611136,13989867520
7761920,13989867520,13993938944
7766016,13993938944,13997469696
7770112,13997469696,14003077120
7774208,14003077120,14010949632
7778304,14010949632,14020403200
7782400,14020403200,14023688192
7786496,14023688192,14039945216
7790592,14039945216,14044184576
7794688,14044184576,14050344960
7798784,14050344960,14054236160
7802880,14054236160,14056747008
7806976,14056747008,14070202368
7811072,14070202368,14090547200
7815168,14090547200,14095892480
7819264,14095892480,14100393984
7823360,14100393984,14107316224
7827456,14107316224,14111940608
7831552,14111940608,14114787328
7835648,14114787328,14118617088
7839744,14118617088,14125338624
7843840,14125338624,14133358592
7847936,14133358592,14136975360
7852032,14136975360,14149804032
7856128,14149804032,14154858496
7860224,14154858496,14160777216
7864320,14160777216,14171283456
7868416,14171283456,14177869824
7872512,14177869824,14180847616
7876608,14180847616,14185709568
7880704,14185709568,14194507776
7884800,14194507776,14203924480
7888896,14203924480,14208663552
7892992,14208663552,14224596992
7897088,14224596992,14234476544
7901184,14234476544,14245765120
7905280,14245765120,14248697856
7909376,14248697856,14251941888
7913472,14251941888,14273671168
7917568,14273671168,14276235264
7921664,14276235264,14283341824
7925760,14283341824,14294110208
7929856,14294110208,14302613504
7933952,14302613504,14308077568
7938048,14308077568,14310887424
7942144,14310887424,14317641728
7946240,14317641728,14321115136
7950336,14321115136,14326747136
7954432,14326747136,14336471040
7958528,14336471040,14340943872
7962624,14340943872,14346600448
7966720,14346600448,14349844480
7970816,14349844480,14355091456
7974912,14355091456,14374371328
7979008,14374371328,14379479040
7983104,14379479040,14392168448
7987200,14392168448,14397796352
7991296,14397796352,14406078464
7995392,14406078464,14407950336
7999488,14407950336,14410403840
8003584,14410403840,14415446016
8007680,14415446016,14428938240
8011776,14428938240,14449655808
8015872,14449655808,14459355136
8019968,14459355136,14469902336
8024064,14469902336,14477983744
8028160,14477983744,14486540288
8032256,14486540288,14488621056
8036352,14488621056,14498078720
8040448,14498078720,14505951232
8044544,14505951232,14517096448
8048640,14517096448,14527504384
8052736,14527504384,14534000640
8056832,14534000640,14537842688
8060928,14537842688,14550007808
8065024,14550007808,14555815936
8069120,14555815936,14564667392
8073216,14564667392,14582034432
8077312,14582034432,14586339328
8081408,14586339328,14595686400
8085504,14595686400,14610173952
8089600,14610173952,14617628672
8093696,14617628672,14626701312
8097792,14626701312,14628892672
8101888,14628892672,14630690816
8105984,14630690816,14652383232
8110080,14652383232,14667358208
8114176,14667358208,14670671872
8118272,14670671872,14675554304
8122368,14675554304,14680330240
8126464,14680330240,14684069888
8130560,14684069888,14687584256
8134656,14687584256,14690492416
8138752,14690492416,14697144320
8142848,14697144320,14702874624
8146944,14702874624,14712479744
8151040,14712479744,14719377408
8155136,14719377408,14725951488
8159232,14725951488,14727675904
8163328,14727675904,14734188544
8167424,14734188544,14743822336
8171520,14743822336,14754295808
8175616,14754295808,14756212736
8179712,14756212736,14762967040
8183808,14762967040,14772228096
8187904,14772228096,14774038528
8192000,14774038528,14782578688
8196096,14782578688,14789013504
8200192,14789013504,14799314944
8204288,14799314944,14800932864
8208384,14800932864,14809153536
8212480,14809153536,14813753344
8216576,14813753344,14820569088
8220672,14820569088,14829150208
8224768,14829150208,14838034432
8228864,14838034432,14846394368
8232960,14846394368,14854520832
8237056,14854520832,14868779008
8241152,14868779008,14871179264
8245248,14871179264,14875598848
8249344,14875598848,14889152512
8253440,14889152512,14901018624
8257536,14901018624,14911524864
8261632,14911524864,14929195008
8265728,14929195008,14934937600
8269824,14934937600,14951809024
8273920,14951809024,14956077056
8278016,14956077056,14963109888
8282112,14963109888,14967349248
8286208,14967349248,14979801088
8290304,14979801088,14987628544
8294400,14987628544,14994800640
8298496,14994800640,15002161152
8302592,15002161152,15004897280
8306688,15004897280,15009968128
8310784,15009968128,15037923328
8314880,15037923328,15040188416
8318976,15040188416,15028695040
8323072,15028695040,15037886464
8327168,15037886464,15045853184
8331264,15045853184,15048470528
8335360,15048470528,15056408576
8339456,15056408576,15067508736
8343552,15067508736,15073898496
8347648,15073898496,15081463808
8351744,15081463808,15084998656
8355840,15084998656,15100346368
8359936,15100346368,15103348736
8364032,15103348736,15110660096
8368128,15110660096,15114334208
8372224,15114334208,15116038144
8376320,15116038144,15128133632
8380416,15128133632,15135911936
8384512,15135911936,15141801984
8388608,15141801984,15148253184
8392704,15148253184,15152902144
8396800,15152902144,15158452224
8400896,15158452224,15164682240
8404992,15164682240,15171637248
8409088,15171637248,15176507392
8413184,15176507392,15182958592
8417280,15182958592,15191224320
8421376,15191224320,15202623488
8425472,15202623488,15214624768
8429568,15214624768,15221694464
8433664,15221694464,15229968384
8437760,15229968384,15231610880
8441856,15231610880,15242321920
8445952,15242321920,15248232448
8450048,15248232448,15253389312
8454144,15253389312,15254831104
8458240,15254831104,15262892032
8462336,15262892032,15265714176
8466432,15265714176,15275245568
8470528,15275245568,15282524160
8474624,15282524160,15311089664
8478720,15311089664,15316713472
8482816,15316713472,15324110848
