Patch ID,Execution,Task Name,Topology,Test,OperationsTotal,DocumentsTotal,SizeTotal,DurationTotal,OverheadTotal,ErrorsTotal,AverageLatency,AverageSize,OperationThroughput,DocumentThroughput,SizeThroughput,LatencyMin,LatencyMax,Latency50thPercentile,Latency80thPercentile,Latency90thPercentile,Latency95thPercentile,Latency99thPercentile,WorkersMin,WorkersMax,ErrorRate
63fd86001e2d172b6c537ce4,0,medical_workload_states_50_50_unencrypted,linux-shard-lite-fle.2022-11,InsertActor.Crud,1100016,0,0,1414946000000,41303163195,0,19827796.50744353,0,777.4261349903106,0,0,823356,2351164500,5355257.5,6488297.8,7655480.066666666,19378988.899999797,426738816.42333007,16,16,0
63fd86001e2d172b6c537ce4,0,medical_workload_states_95_5_unencrypted,linux-shard-lite-fle.2022-11,InsertActor.load.inserts,1000000,1000000,523727644,351181000000,1434856535428,0,4162005.725673,523.727644,2847.53446228583,2847.53446228583,1491332.5151417647,1874154,343126114,3960119,4627365.800000001,5064019,5523951.450000001,11225047.133333385,16,16,0
63fd86001e2d172b6c537ce4,0,medical_workload_states_95_5_unencrypted,linux-shard-lite-fle.2022-11,InsertActor.FSM.update,5011,4921,0,1969846000000,36574048606136,0,7874380.670524845,0,2.5438536819629554,2.4981648311593903,0,930612,217880309,4449438,12865616.4,17400816.466666657,20785763.299999997,26904622.046666652,16,16,0
63fd86001e2d172b6c537ce4,0,medical_workload_states_95_5_unencrypted,linux-shard-lite-fle.2022-11,InsertActor.FSM.query,94989,1902657393,996456061353,1974566000000,5685250713219,0,326455901.46669614,10490225.829864511,48.10626740255833,963582.5761205247,504645608.8846865,22306304,2517131083,223493275,467876233.79999954,645234173.6666654,1064531505.7999989,1868546416.2266655,16,16,0
63fd86001e2d172b6c537ce4,0,medical_workload_states_95_5_unencrypted,linux-shard-lite-fle.2022-11,InsertActor.Crud,1100016,0,0,2326134000000,44357572684,0,33318280.941742666,0,472.89451080634217,0,0,1005030,2517238806,5423632,6714346.2,10512997.199999997,181676247.29999834,609198032.5833333,16,16,0
63fd86001e2d172b6c537ce4,0,medical_workload_status_100_0_unencrypted,linux-shard-lite-fle.2022-11,InsertActor.load.inserts,1000000,1000000,523714282,397455000000,1485650542339,0,4846821.683191,523.714282,2516.008101546087,2516.008101546087,1317669.376407392,1925070,353246220,4401407,5302290.200000001,5972950,6842330.250000001,14708844.886666715,16,16,0
63fd86001e2d172b6c537ce4,0,medical_workload_status_100_0_unencrypted,linux-shard-lite-fle.2022-11,InsertActor.FSM.update,0,0,0,0,0,0,,,,,,,,,,,,,,,
63fd86001e2d172b6c537ce4,0,medical_workload_status_100_0_unencrypted,linux-shard-lite-fle.2022-11,InsertActor.FSM.query,100000,5000000000,2618565859591,10446487000000,6384552001450,0,1669535963.02982,26185658.59591,9.572596031565444,478629.80157827225,250664731.55913565,1212435491,2652948278,1668750281,1789495918,1851528749.1,1901610848.1499999,1994729100.2899978,16,16,0
63fd86001e2d172b6c537ce4,0,medical_workload_status_100_0_unencrypted,linux-shard-lite-fle.2022-11,InsertActor.Crud,1100016,0,0,10846277000000,50081264702,0,157532338.950118,0,101.41876332312,0,0,2821986,2653094744,5981175,7625991.4,16291411.333333328,1651091867.2,1843644671.71333,16,16,0
63fd86001e2d172b6c537ce4,0,medical_workload_status_50_50_unencrypted,linux-shard-lite-fle.2022-11,InsertActor.load.inserts,1000000,1000000,523732152,364279000000,1395570085914,0,4403154.79334,523.732152,2745.1486360729,2745.1486360729,1437722.602730325,1798570,313286158,4204833,4890134.800000001,5356046.7666666685,5904341.850000001,11556359.913333394,16,16,0
63fd86001e2d172b6c537ce4,0,medical_workload_status_50_50_unencrypted,linux-shard-lite-fle.2022-11,InsertActor.FSM.update,49783,47286,0,5461599000000,91036308310930,0,3642376.1653174777,0,9.115096146751162,8.657904031401792,0,730646,54565523,3346748,3943193.0000000005,4429279.333333334,5189092.5,15220115.500000002,16,16,0
63fd86001e2d172b6c537ce4,0,medical_workload_status_50_50_unencrypted,linux-shard-lite-fle.2022-11,InsertActor.FSM.query,50217,2510852813,1315020951437,5459444000000,6029216290126,0,1697017069.736643,26186768.453651153,9.198189412694772,459909.9858886729,240870856.34306347,1228403398,2769420640,1698646449,1823272410.2,1885092035.9333336,1937648713.8,2035578741.6800005,16,16,0
63fd86001e2d172b6c537ce4,0,medical_workload_status_50_50_unencrypted,linux-shard-lite-fle.2022-11,InsertActor.Crud,1100016,0,0,5826150000000,50618678168,0,82905846.28688674,0,188.8066733606241,0,0,768027,2769466882,5527170,6641102.400000001,7698491,17265866.049999863,1813746655.263332,16,16,0
